Simulation,Terminal Portfolio Value,Profit or Loss
7966,1044164.39194413,44164.39194412995
7967,1113817.2665429998,113817.26654299977
7968,933444.1509398548,-66555.8490601452
7969,942724.8439051836,-57275.1560948164
7970,1047144.8391087124,47144.83910871239
7971,1123492.7206223877,123492.72062238771
7972,1012599.7038617533,12599.70386175334
7973,1028178.7443497927,28178.744349792716
7974,891429.7242618379,-108570.2757381621
7975,942504.8496087368,-57495.15039126319
7976,951384.2406706179,-48615.7593293821
7977,1054504.1242191258,54504.124219125835
7978,1069084.384533664,69084.38453366398
7979,1030678.0809051221,30678.0809051221
7980,1070339.8280586426,70339.82805864257
7981,932398.1621540558,-67601.83784594422
7982,1015569.0958310255,15569.095831025508
7983,937371.9663322908,-62628.03366770921
7984,1089578.0050103532,89578.00501035317
7985,937880.7034395753,-62119.29656042473
7986,999607.9762154825,-392.0237845175434
7987,1136705.3581472586,136705.35814725864
7988,993156.6262056688,-6843.373794331215
7989,931376.2596481732,-68623.74035182677
7990,1073898.1166051624,73898.11660516239
7991,937304.9593420202,-62695.040657979785
7992,1058767.9483005388,58767.94830053882
7993,978804.8284002022,-21195.171599797788
7994,999534.9098061195,-465.0901938804891
7995,907300.4028004592,-92699.59719954082
7996,1001523.9117044479,1523.9117044479353
7997,1026795.5386823968,26795.538682396756
7998,1097484.3271683936,97484.32716839365
7999,918545.8037197825,-81454.1962802175
8000,965538.0471194691,-34461.95288053085
8001,1102252.7552757289,102252.75527572888
8002,1152346.6920851478,152346.69208514784
8003,981642.2861511847,-18357.7138488153
8004,986047.0556620107,-13952.94433798932
8005,987722.9983674219,-12277.001632578089
8006,1079749.819162072,79749.81916207192
8007,972934.0141688235,-27065.985831176513
8008,981491.7402638223,-18508.259736177744
8009,908979.8689979531,-91020.13100204687
8010,998980.495266899,-1019.5047331009991
8011,1054322.6876388995,54322.687638899544
8012,997202.425526447,-2797.574473552988
8013,1073004.68933571,73004.6893357099
8014,995787.5744077235,-4212.4255922765005
8015,1177955.8577946553,177955.85779465525
8016,1009650.0650563756,9650.065056375577
8017,1028698.1898587013,28698.189858701313
8018,1018444.6038315302,18444.6038315302
8019,1073219.658708177,73219.65870817704
8020,1066939.9826844684,66939.98268446838
8021,978225.8515644528,-21774.14843554725
8022,951769.0663931955,-48230.933606804465
8023,949489.597730357,-50510.40226964303
8024,982538.5787995551,-17461.421200444922
8025,969395.5374793235,-30604.46252067655
8026,1119985.6850418202,119985.68504182016
8027,991148.6082770664,-8851.391722933622
8028,1073839.6851175085,73839.68511750852
8029,1137902.7665095183,137902.76650951826
8030,1068264.4832436086,68264.48324360861
8031,992352.5551005481,-7647.444899451919
8032,918422.376008495,-81577.62399150501
8033,958164.687562619,-41835.31243738101
8034,1012531.2577770913,12531.257777091349
8035,955970.5864809022,-44029.41351909784
8036,916799.7889417815,-83200.2110582185
8037,1078767.6726815654,78767.6726815654
8038,1144325.5981501953,144325.59815019532
8039,1040956.1763282756,40956.176328275586
8040,1084058.9551193507,84058.95511935069
8041,943315.387566535,-56684.612433464965
8042,1143220.038149188,143220.03814918804
8043,1155749.529430056,155749.529430056
8044,1015280.6326466277,15280.632646627724
8045,1002469.3916988577,2469.391698857653
8046,933624.4345115143,-66375.56548848574
8047,1006184.3181889587,6184.318188958685
8048,1053656.591096348,53656.5910963479
8049,1021157.0837744349,21157.08377443487
8050,953171.7361263254,-46828.26387367456
8051,954721.1586980065,-45278.84130199347
8052,1019081.5933006039,19081.593300603912
8053,955769.7216614676,-44230.27833853243
8054,1077161.5855880056,77161.5855880056
8055,952163.7399966279,-47836.260003372096
8056,1121141.8181122236,121141.81811222364
8057,1002045.8595063033,2045.859506303328
8058,1108353.4242894019,108353.42428940185
8059,1044383.8875566107,44383.887556610745
8060,993761.3066552342,-6238.693344765808
8061,980177.9037562368,-19822.096243763226
8062,855990.5106608147,-144009.4893391853
8063,1005673.0947393075,5673.094739307533
8064,999161.8427146705,-838.1572853295365
8065,966869.1530236172,-33130.846976382774
8066,1001763.7538143422,1763.753814342199
8067,984028.5116029638,-15971.488397036213
8068,997317.1621869716,-2682.8378130283672
8069,1033099.5909684977,33099.59096849768
8070,1001214.687193416,1214.6871934159426
8071,1093142.144645939,93142.14464593912
8072,1198013.7372367356,198013.73723673564
8073,970666.408796408,-29333.59120359202
8074,927543.5886104469,-72456.4113895531
8075,902403.9998441082,-97596.00015589176
8076,1029500.4496790816,29500.44967908156
8077,1004125.3596544116,4125.359654411557
8078,1066933.2807013402,66933.28070134018
8079,995504.1500821519,-4495.849917848129
8080,1026016.4252710084,26016.425271008397
8081,1075577.8160457064,75577.8160457064
8082,985864.9577933014,-14135.042206698563
8083,977712.8603244058,-22287.139675594168
8084,1032720.7157032066,32720.715703206602
8085,980464.4122622486,-19535.587737751426
8086,1025058.2485949917,25058.248594991746
8087,1000777.6184475195,777.6184475194896
8088,996987.8186507394,-3012.181349260616
8089,964550.6462927767,-35449.353707223316
8090,899639.5804792017,-100360.41952079826
8091,922448.9566517527,-77551.0433482473
8092,904990.4427121255,-95009.55728787452
8093,1090504.0517392152,90504.05173921515
8094,986694.1916174118,-13305.808382588206
8095,998946.8358887199,-1053.1641112801153
8096,1077115.9370488822,77115.93704888225
8097,983014.0559317305,-16985.944068269455
8098,991627.3387747656,-8372.661225234391
8099,926900.1955983465,-73099.80440165347
8100,1166833.0782616786,166833.07826167857
8101,1015630.8505228419,15630.850522841909
8102,1098024.5742300956,98024.5742300956
8103,1148097.4525850106,148097.45258501056
8104,1012876.725481254,12876.725481254049
8105,1045830.1830344212,45830.18303442118
8106,1150129.3361332538,150129.33613325376
8107,1052598.747027928,52598.74702792801
8108,1015807.3261949663,15807.326194966328
8109,960855.2847698799,-39144.71523012011
8110,948028.5303141394,-51971.46968586056
8111,1023403.234676179,23403.23467617901
8112,1150982.0759991275,150982.07599912747
8113,986792.675059831,-13207.324940168997
8114,1040261.4242330743,40261.4242330743
8115,970056.8967232496,-29943.103276750422
8116,1060476.907270119,60476.90727011906
8117,956295.5525515814,-43704.44744841859
8118,1022550.1789844238,22550.17898442375
8119,1145135.1236487266,145135.1236487266
8120,982200.4733419772,-17799.526658022776
8121,1075646.9149132078,75646.91491320776
8122,986161.401308255,-13838.598691744963
8123,1061688.149260423,61688.14926042291
8124,1080196.094896894,80196.09489689395
8125,1042868.6618788341,42868.66187883413
8126,915992.8245005369,-84007.1754994631
8127,857648.3299350445,-142351.67006495548
8128,1100189.6079004318,100189.60790043185
8129,978086.8526291186,-21913.1473708814
8130,1021846.0451432015,21846.04514320148
8131,1058580.9255677757,58580.92556777573
8132,908758.8831726217,-91241.11682737828
8133,891381.7639256108,-108618.23607438919
8134,986825.2596416258,-13174.740358374198
8135,1050287.8810646515,50287.881064651534
8136,1010555.642207928,10555.642207928002
8137,942116.655109729,-57883.344890270964
8138,976574.6032798038,-23425.396720196237
8139,985998.3513659176,-14001.648634082405
8140,945801.768090999,-54198.23190900101
8141,1106603.217778829,106603.21777882893
8142,1052143.1860150963,52143.18601509626
8143,1102530.9934142227,102530.99341422273
8144,1052707.835831994,52707.83583199396
8145,967589.4941954566,-32410.505804543383
8146,1151631.0054637017,151631.00546370167
8147,1048231.6008071738,48231.60080717376
8148,937300.8435235877,-62699.15647641232
8149,915205.9645071282,-84794.03549287177
8150,938015.5148913006,-61984.48510869942
8151,1063473.5382860333,63473.53828603332
8152,1070568.792051878,70568.79205187806
8153,1019535.0442386295,19535.044238629518
8154,1003320.6639270431,3320.6639270430896
8155,1035415.1071081245,35415.10710812453
8156,1023079.0588602077,23079.058860207675
8157,1029273.0238070406,29273.02380704065
8158,987919.4435004238,-12080.556499576196
8159,998690.8518441553,-1309.148155844654
8160,1101402.4329481658,101402.4329481658
8161,970593.2395603843,-29406.760439615697
8162,927620.7958482455,-72379.2041517545
8163,1130860.4471055537,130860.4471055537
8164,972492.4697704307,-27507.530229569296
8165,1005076.9960880097,5076.996088009677
8166,966722.7822024175,-33277.2177975825
8167,1028722.275176551,28722.27517655096
8168,966424.0385541599,-33575.961445840076
8169,1105137.9355889133,105137.93558891327
8170,1029949.234971036,29949.23497103597
8171,922849.6333925889,-77150.36660741107
8172,1082274.1833484762,82274.18334847619
8173,964499.4416694832,-35500.5583305168
8174,959132.949717223,-40867.050282777054
8175,1060781.7658371716,60781.76583717158
8176,1114467.500463036,114467.50046303589
8177,1000919.6431492744,919.6431492744014
8178,962404.8724820582,-37595.12751794176
8179,1043710.4768864986,43710.476886498625
8180,965543.6302059396,-34456.36979406036
8181,989808.1973251944,-10191.802674805629
8182,985201.8756355405,-14798.124364459538
8183,992719.8962860696,-7280.103713930352
8184,976561.7483933952,-23438.251606604783
8185,1071215.6491990518,71215.64919905178
8186,1048322.6577041164,48322.65770411643
8187,981598.0242395031,-18401.97576049692
8188,1076098.9598886624,76098.95988866244
8189,1000852.0574721281,852.0574721280718
8190,1050100.2264117773,50100.226411777316
8191,926909.6478445346,-73090.3521554654
8192,938829.4024244171,-61170.59757558291
8193,1071154.4954291144,71154.49542911444
8194,1141516.1460738473,141516.1460738473
8195,1050672.5955240042,50672.595524004195
8196,944404.1040709863,-55595.89592901373
8197,961103.5896136559,-38896.41038634407
8198,969046.9152787,-30953.084721300052
8199,899207.2759824552,-100792.72401754477
8200,991268.0544275818,-8731.94557241816
8201,1009455.4843867872,9455.484386787168
8202,931887.843386915,-68112.15661308495
8203,1009879.8699224368,9879.869922436774
8204,1050895.1377477394,50895.13774773944
8205,1061609.4621411117,61609.462141111726
8206,1056382.8448670637,56382.844867063686
8207,1075791.2896332683,75791.28963326826
8208,971176.3575342909,-28823.642465709127
8209,1016743.5332947454,16743.53329474537
8210,934695.8230218613,-65304.17697813874
8211,939789.3460540448,-60210.653945955215
8212,973976.3709671594,-26023.629032840603
8213,1196004.3248002294,196004.3248002294
8214,1045798.1417764497,45798.141776449746
8215,904382.0699937007,-95617.93000629928
8216,1021578.5280420666,21578.52804206661
8217,982331.7492502857,-17668.250749714323
8218,985803.4891976907,-14196.510802309262
8219,1119513.8926109492,119513.89261094923
8220,983764.9271287278,-16235.07287127222
8221,968681.0212893024,-31318.978710697615
8222,962571.3348667778,-37428.66513322224
8223,1059942.9176352047,59942.917635204736
8224,1113852.095646408,113852.09564640792
8225,1038347.6548290054,38347.65482900536
8226,981163.7698071675,-18836.230192832532
8227,994442.6374789041,-5557.3625210959
8228,1075388.8508167404,75388.85081674042
8229,951783.5790239902,-48216.4209760098
8230,1005995.2848885006,5995.284888500581
8231,1146309.968928217,146309.96892821696
8232,981715.4031986156,-18284.596801384352
8233,1090229.7395145034,90229.7395145034
8234,945105.2426407137,-54894.757359286305
8235,1073776.3517453386,73776.35174533864
8236,978109.0087735492,-21890.991226450773
8237,916638.3602410291,-83361.63975897094
8238,967077.2840377572,-32922.7159622428
8239,983906.5149901019,-16093.485009898082
8240,973582.9093657441,-26417.090634255903
8241,1012571.2010413357,12571.201041335706
8242,1046279.7046487242,46279.704648724175
8243,884916.7707207667,-115083.22927923326
8244,1028107.233164286,28107.233164286008
8245,1046942.5227049895,46942.52270498953
8246,1062152.2167889257,62152.216788925696
8247,1133627.8062415232,133627.80624152324
8248,1074311.9690479496,74311.96904794965
8249,1075264.4730167966,75264.47301679663
8250,1070490.064041019,70490.06404101895
8251,1028115.2245139771,28115.224513977068
8252,967398.3039509373,-32601.69604906265
8253,1023319.3771971331,23319.377197133144
8254,979561.6940398793,-20438.30596012075
8255,1046601.7824008353,46601.782400835305
8256,950574.5063206711,-49425.49367932894
8257,969164.9358483524,-30835.064151647617
8258,949956.9650452996,-50043.034954700386
8259,963342.1913031715,-36657.80869682855
8260,1034962.0596748334,34962.059674833436
8261,1026737.4836106034,26737.483610603376
8262,969667.863291571,-30332.136708428967
8263,954455.6434216017,-45544.35657839826
8264,1029542.866187883,29542.86618788296
8265,1075624.2652731806,75624.26527318056
8266,1099429.1643316885,99429.16433168855
8267,948099.1449972722,-51900.855002727825
8268,1128348.8111577963,128348.8111577963
8269,978023.340683074,-21976.65931692603
8270,1031974.1587414404,31974.15874144039
8271,975057.8048031692,-24942.195196830784
8272,1053331.554928997,53331.554928997066
8273,941926.1487832816,-58073.85121671844
8274,917817.6819370243,-82182.31806297565
8275,1079069.3300285537,79069.33002855373
8276,1074397.5025490017,74397.50254900171
8277,904598.0936440876,-95401.90635591245
8278,1027830.8655187574,27830.865518757375
8279,937413.8365043432,-62586.1634956568
8280,1029340.9035764216,29340.90357642155
8281,952132.6390643438,-47867.36093565624
8282,1070932.1125485394,70932.11254853942
8283,1067945.2631927044,67945.26319270441
8284,1032116.9387297329,32116.93872973288
8285,845959.5138752132,-154040.48612478678
8286,920701.3724637628,-79298.62753623724
8287,994478.2436563303,-5521.756343669724
8288,911139.9973626605,-88860.00263733952
8289,963440.1862769247,-36559.81372307532
8290,1031457.2725175783,31457.272517578327
8291,902215.9044748863,-97784.09552511375
8292,1032009.95882643,32009.958826430026
8293,1041191.7237481902,41191.72374819021
8294,1065347.1725622006,65347.172562200576
8295,1090510.6457818516,90510.6457818516
8296,959408.0877428836,-40591.912257116404
8297,1091303.710628801,91303.71062880103
8298,1014851.4099281596,14851.409928159555
8299,1007449.9188320807,7449.918832080672
8300,1037623.4856904572,37623.485690457164
8301,950998.5841920085,-49001.41580799152
8302,1097939.8179382468,97939.81793824676
8303,949858.506889906,-50141.49311009399
8304,1031224.5077948235,31224.507794823498
8305,1163601.4330613192,163601.43306131917
8306,1024769.1888109989,24769.188810998923
8307,841452.4454883313,-158547.55451166874
8308,972684.3979449566,-27315.602055043448
8309,1038210.3040262816,38210.30402628158
8310,1034015.7760521203,34015.77605212026
8311,976503.6480220816,-23496.351977918413
8312,971169.9401963826,-28830.05980361742
8313,1100056.0188415563,100056.01884155627
8314,965264.4261385817,-34735.57386141829
8315,918612.6259902397,-81387.37400976033
8316,997185.3583083778,-2814.641691622208
8317,982829.2163266663,-17170.783673333703
8318,938521.3475435101,-61478.65245648986
8319,1034856.2189504573,34856.21895045729
8320,1089810.29606616,89810.29606616008
8321,995118.3339384376,-4881.66606156237
8322,1003589.3375456881,3589.3375456881477
8323,908246.8481175959,-91753.15188240411
8324,1014101.7417041918,14101.74170419178
8325,1042324.6892026467,42324.689202646725
8326,1090277.9109481776,90277.91094817757
8327,1019864.0471830207,19864.04718302074
8328,1002933.9968975997,2933.99689759966
8329,1043331.7217738902,43331.721773890196
8330,1018912.623381526,18912.623381525977
8331,960316.8691767235,-39683.13082327647
8332,1009794.1021644981,9794.102164498065
8333,1016543.9705217143,16543.970521714306
8334,940382.364016109,-59617.63598389097
8335,1008041.346718936,8041.346718935994
8336,1064154.7520523118,64154.752052311786
8337,942602.3756422364,-57397.62435776356
8338,1034635.3555105185,34635.35551051854
8339,1046155.0323584367,46155.03235843673
8340,928641.7763999929,-71358.22360000713
8341,971059.1915938323,-28940.808406167664
8342,1004860.0723716296,4860.072371629649
8343,1106446.2325988403,106446.23259884026
8344,996730.129378442,-3269.870621558046
8345,1103830.071716905,103830.0717169051
8346,971506.954265337,-28493.04573466303
8347,1036962.2947972097,36962.29479720967
8348,887449.9324493476,-112550.06755065243
8349,978471.1706875983,-21528.829312401707
8350,1079221.888321924,79221.88832192402
8351,1196072.1568376478,196072.15683764778
8352,989694.4671232809,-10305.532876719139
8353,1078386.5367931374,78386.53679313743
8354,974886.2319576526,-25113.768042347394
8355,872099.0929617579,-127900.90703824209
8356,1033887.3089731963,33887.30897319631
8357,1066379.1738145414,66379.17381454143
8358,1050827.8018353302,50827.8018353302
8359,948095.7512639097,-51904.24873609026
8360,1143612.868800487,143612.8688004869
8361,1102506.0758761608,102506.07587616076
8362,973828.1261377955,-26171.87386220449
8363,869608.7848960476,-130391.21510395245
8364,901133.1399059509,-98866.86009404913
8365,959075.645621007,-40924.35437899304
8366,1050926.2257157757,50926.22571577574
8367,957249.5916781353,-42750.40832186467
8368,991293.8749296631,-8706.125070336857
8369,971512.4431364376,-28487.556863562437
8370,1043884.7354616323,43884.735461632255
8371,937308.0468728154,-62691.95312718465
8372,1013922.6050262346,13922.60502623464
8373,1064088.7729314333,64088.77293143328
8374,916231.68809936,-83768.31190064002
8375,1009044.121522719,9044.12152271904
8376,999081.5974669185,-918.4025330814766
8377,866004.6581702987,-133995.34182970133
8378,1044433.405072631,44433.405072630965
8379,1004987.5235173997,4987.523517399677
8380,994266.2158479651,-5733.784152034903
8381,1177341.163377817,177341.16337781702
8382,998708.3206462747,-1291.6793537252815
8383,1064405.3433618296,64405.34336182964
8384,1055664.4675280172,55664.46752801724
8385,1085248.6552833866,85248.65528338659
8386,961319.7653062806,-38680.23469371942
8387,1023085.4418290887,23085.441829088726
8388,965712.633331291,-34287.36666870897
8389,962747.3008047531,-37252.69919524691
8390,1022409.9107003382,22409.910700338194
8391,1061787.8856616053,61787.88566160528
8392,1117590.6905714048,117590.69057140476
8393,1039226.3451593147,39226.34515931469
8394,984481.2277189364,-15518.772281063604
8395,936797.1618422569,-63202.8381577431
8396,1025039.0342180029,25039.034218002926
8397,1082980.956858934,82980.9568589339
8398,989466.1263001291,-10533.873699870892
8399,995204.2986265995,-4795.701373400516
8400,985302.3130376976,-14697.686962302425
8401,1028348.4591568878,28348.45915688784
8402,1002503.8577580148,2503.857758014812
8403,1014944.3299528769,14944.329952876898
8404,994584.2723062539,-5415.727693746099
8405,1005448.2329384915,5448.2329384915065
8406,1057916.0530513707,57916.05305137066
8407,963994.162634507,-36005.837365492946
8408,909264.065799495,-90735.93420050503
8409,914940.9263833304,-85059.07361666963
8410,1076893.4377491963,76893.43774919631
8411,1047776.8443791489,47776.84437914891
8412,1069254.5850151125,69254.58501511253
8413,995689.0044099035,-4310.995590096456
8414,977770.4736302559,-22229.526369744097
8415,1030097.9951889025,30097.99518890248
8416,1004420.4440828852,4420.444082885166
8417,1013342.1164603098,13342.11646030983
8418,1014108.897004293,14108.897004293045
8419,1028846.0973644889,28846.097364488873
8420,907892.3867535724,-92107.61324642762
8421,1085639.6509981472,85639.6509981472
8422,971308.3515861043,-28691.648413895746
8423,1013305.3264524749,13305.326452474925
8424,889703.2594429146,-110296.74055708537
8425,934431.4470439608,-65568.5529560392
8426,992502.8525572749,-7497.147442725138
8427,1084966.8360898471,84966.83608984714
8428,1022776.2083252087,22776.208325208747
8429,962755.6274234621,-37244.37257653789
8430,1006527.5049464657,6527.50494646572
8431,1015242.8795893764,15242.879589376389
8432,1007133.4359380129,7133.435938012903
8433,923355.8150804294,-76644.18491957057
8434,1006219.20534269,6219.205342689995
8435,1027658.1860543261,27658.18605432613
8436,1053090.2495197654,53090.24951976538
8437,1065648.631065851,65648.63106585108
8438,1035056.9548763479,35056.95487634791
8439,1070911.1398463491,70911.13984634914
8440,1025652.1125259919,25652.112525991863
8441,966449.3866506555,-33550.613349344465
8442,1081824.192811412,81824.19281141204
8443,959339.6267778421,-40660.37322215794
8444,1074177.6833347632,74177.68333476316
8445,993302.9230719849,-6697.0769280151
8446,1020849.6970888319,20849.69708883192
8447,1037110.4090904132,37110.409090413246
8448,1018627.1118329666,18627.111832966562
8449,1020150.7718286151,20150.771828615107
8450,1054171.2583410142,54171.25834101415
8451,847859.6464995999,-152140.3535004001
8452,1193355.3210356233,193355.32103562332
8453,1042662.5472177935,42662.54721779353
8454,1139504.1027925857,139504.10279258573
8455,1085604.787750985,85604.78775098501
8456,1007929.8663397103,7929.866339710308
8457,1076050.2861652516,76050.28616525163
8458,965523.300127553,-34476.699872446945
8459,1100299.0949660477,100299.09496604768
8460,994516.2884093224,-5483.711590677616
8461,956785.5621602401,-43214.43783975986
8462,1015413.0175536382,15413.017553638201
8463,1017727.4183682487,17727.418368248735
8464,1061938.6962331075,61938.696233107476
8465,931618.6973055648,-68381.30269443523
8466,956281.226674692,-43718.77332530799
8467,999208.4786174218,-791.521382578183
8468,974660.8199030174,-25339.18009698263
8469,901880.9287249626,-98119.07127503736
8470,881725.3952891718,-118274.60471082816
8471,1043536.9411797273,43536.94117972732
8472,991772.8138919667,-8227.18610803329
8473,995544.3851114584,-4455.614888541633
8474,1147728.0792380092,147728.07923800917
8475,1132100.4537852057,132100.45378520573
8476,983258.5984679635,-16741.401532036485
8477,1082059.9567624484,82059.95676244842
8478,1135272.4422652386,135272.4422652386
8479,1090949.19099288,90949.19099287991
8480,972441.2582464275,-27558.74175357248
8481,1095321.9614835521,95321.96148355212
8482,995440.9299572413,-4559.070042758714
8483,963195.2921180415,-36804.70788195846
8484,959159.8323901437,-40840.16760985635
8485,847937.8377691283,-152062.16223087173
8486,1064727.507681263,64727.50768126291
8487,995464.4792946393,-4535.520705360686
8488,1057779.2807008943,57779.280700894305
8489,965866.3520930709,-34133.64790692914
8490,962031.0577848003,-37968.9422151997
8491,1043623.0688909005,43623.06889090047
8492,867513.4160703641,-132486.58392963593
8493,1122156.3413886293,122156.34138862928
8494,966451.8024402416,-33548.19755975844
8495,1134985.5220298357,134985.52202983573
8496,994366.8388656776,-5633.161134322407
8497,947943.7715561723,-52056.22844382771
8498,1048694.055510045,48694.05551004503
8499,843967.4896841496,-156032.51031585038
8500,1084538.5867252673,84538.58672526735
8501,954395.7856451414,-45604.21435485862
8502,1037692.9538376762,37692.95383767621
8503,1096685.9958276644,96685.99582766439
8504,1075988.9745070096,75988.97450700961
8505,1087994.7991694019,87994.79916940187
8506,1077905.8706661754,77905.87066617538
8507,1081846.0600821394,81846.06008213945
8508,895468.396743343,-104531.60325665702
8509,1073482.8106810185,73482.81068101851
8510,1106656.1690743202,106656.16907432023
8511,1006568.2002617486,6568.200261748629
8512,1161452.4127315371,161452.41273153713
8513,1162255.8802415968,162255.88024159684
8514,953306.646194011,-46693.35380598903
8515,986328.586961037,-13671.413038962986
8516,977716.5556671275,-22283.444332872517
8517,1002106.8167025162,2106.8167025161674
8518,907021.4026919571,-92978.59730804292
8519,1118399.4422095683,118399.44220956834
8520,1010036.9040652784,10036.904065278359
8521,990549.8495558784,-9450.150444121566
8522,1064364.136579207,64364.13657920691
8523,1202235.1883816656,202235.18838166562
8524,1125066.4815254179,125066.48152541788
8525,970923.7132980467,-29076.28670195327
8526,1129757.9342131384,129757.93421313842
8527,1096530.214374035,96530.2143740349
8528,1056423.074295268,56423.07429526793
8529,1034332.9971736046,34332.997173604555
8530,1062071.385009126,62071.38500912604
8531,971747.7740581913,-28252.22594180866
8532,944313.7091138151,-55686.2908861849
8533,971090.4756508908,-28909.524349109153
8534,1099771.3867774166,99771.38677741657
8535,977763.3418467469,-22236.65815325314
8536,1012469.0047113019,12469.00471130188
8537,1193279.3135755614,193279.3135755614
8538,1017547.8436201264,17547.84362012637
8539,916794.7675331887,-83205.23246681131
8540,1012025.5288963878,12025.528896387783
8541,1025948.3215707366,25948.32157073659
8542,1040191.2021652169,40191.202165216906
8543,997248.1040395995,-2751.895960400463
8544,1004037.6772884892,4037.6772884891834
8545,1011144.1979493487,11144.197949348716
8546,942797.3801549623,-57202.6198450377
8547,902501.0597611617,-97498.94023883832
8548,1039303.8800733025,39303.88007330254
8549,1033902.1312391554,33902.131239155424
8550,1024010.8787820124,24010.878782012383
8551,1067215.1930649022,67215.19306490221
8552,1046373.0309878287,46373.03098782874
8553,874056.2702890125,-125943.72971098754
8554,1076358.8313403116,76358.83134031156
8555,924242.478014067,-75757.52198593295
8556,1069439.9646248294,69439.96462482936
8557,949252.0278928177,-50747.97210718226
8558,932877.0786891314,-67122.92131086858
8559,1015984.4033216629,15984.403321662918
8560,1038975.8716995104,38975.871699510375
8561,1100075.9748171617,100075.97481716168
8562,930636.4883069074,-69363.51169309265
8563,975134.9519970265,-24865.048002973548
8564,1074333.4999666454,74333.49996664538
8565,1085497.652675485,85497.652675485
8566,1131794.4629514483,131794.46295144828
8567,936852.4608885258,-63147.53911147418
8568,983512.4218842636,-16487.578115736367
8569,1011129.4650759825,11129.465075982502
8570,1008054.1106381424,8054.110638142447
8571,1000785.0481062249,785.0481062248582
8572,1005313.9051278126,5313.905127812643
8573,1077863.3651184267,77863.36511842674
8574,1116223.54015029,116223.54015028989
8575,1133454.2323199762,133454.2323199762
8576,923395.428385702,-76604.57161429804
8577,954714.3835984353,-45285.61640156468
8578,1030416.1319258542,30416.13192585425
8579,1091686.1032667616,91686.10326676164
8580,1124566.7889202954,124566.78892029542
8581,1066578.4165639828,66578.41656398284
8582,1064752.5555806893,64752.55558068934
8583,951270.939745657,-48729.06025434297
8584,884805.0538098841,-115194.94619011588
8585,1209876.958089501,209876.9580895009
8586,1044706.0282854439,44706.0282854439
8587,1005014.0726698325,5014.072669832502
8588,1008085.8781014228,8085.878101422801
8589,1056070.78119985,56070.78119984991
8590,967557.6318640957,-32442.36813590431
8591,1041614.0310938766,41614.031093876576
8592,997647.2068078344,-2352.7931921655545
8593,970055.1276554558,-29944.872344544157
8594,1039948.1279987863,39948.12799878628
8595,1071229.3496576617,71229.34965766175
8596,1058687.1308564087,58687.13085640874
8597,1033210.3198120117,33210.31981201167
8598,984268.3080848886,-15731.691915111383
8599,1098051.9186374513,98051.91863745125
8600,1022234.1058512348,22234.10585123475
8601,1068330.0699047365,68330.06990473648
8602,961147.8731444227,-38852.12685557734
8603,928413.3745858854,-71586.62541411456
8604,965611.7319114935,-34388.268088506535
8605,1066115.436719031,66115.43671903107
8606,1042223.5086535177,42223.508653517696
8607,989369.1597634377,-10630.840236562304
8608,1068384.4201510325,68384.42015103251
8609,1055928.6829553987,55928.68295539869
8610,990868.5804128123,-9131.419587187702
8611,1177598.9020157717,177598.90201577172
8612,1193088.3548646744,193088.3548646744
8613,952316.699445242,-47683.300554758054
8614,932817.0371321465,-67182.96286785346
8615,1061088.903234492,61088.903234492056
8616,1003691.3929222331,3691.3929222330917
8617,983353.9301644637,-16646.0698355363
8618,1125919.0441740074,125919.04417400737
8619,1053919.4709623312,53919.470962331165
8620,977661.5256413673,-22338.474358632695
8621,1119054.1995954565,119054.19959545648
8622,1006563.4699110771,6563.46991107706
8623,980289.344435579,-19710.655564420973
8624,1136024.4725391134,136024.47253911337
8625,1065689.4613180202,65689.46131802024
8626,918646.7902815648,-81353.20971843519
8627,961825.8253476886,-38174.17465231137
8628,1166839.6432140744,166839.64321407443
8629,1062600.9436168985,62600.9436168985
8630,993454.9851702682,-6545.014829731779
8631,1070731.9760427147,70731.97604271467
8632,1121117.7191809278,121117.71918092784
8633,985215.3117003662,-14784.688299633795
8634,1016050.7992177748,16050.799217774766
8635,1034807.4150281332,34807.4150281332
8636,994269.8924177137,-5730.1075822863495
8637,962998.8652066432,-37001.13479335676
8638,943862.9024955177,-56137.097504482255
8639,1029142.8351464422,29142.835146442172
8640,1105584.9223858283,105584.92238582834
8641,1000067.7593420316,67.75934203155339
8642,988652.9275065368,-11347.072493463173
8643,1073771.639816466,73771.63981646602
8644,1055915.0723874494,55915.07238744944
8645,951854.1647371982,-48145.83526280185
8646,1049148.5278848272,49148.52788482723
8647,1060562.203296533,60562.20329653309
8648,1075606.5525318095,75606.55253180955
8649,1016940.570897949,16940.570897949045
8650,954559.8870872023,-45440.11291279772
8651,930613.7742379992,-69386.22576200077
8652,925548.6962494164,-74451.30375058355
8653,1079228.0019146034,79228.0019146034
8654,968537.8742480687,-31462.125751931337
8655,972833.7266854914,-27166.27331450861
8656,926882.9369066708,-73117.0630933292
8657,989049.289383754,-10950.710616245982
8658,815987.0264835061,-184012.97351649392
8659,1091816.2526045167,91816.25260451669
8660,1042444.3494016549,42444.34940165491
8661,1072732.5188348826,72732.51883488265
8662,1004620.7765104345,4620.776510434458
8663,1096308.883251023,96308.88325102301
8664,1084797.6097720284,84797.6097720284
8665,1003371.0223939449,3371.022393944906
8666,1018507.3382662943,18507.338266294333
8667,929385.3990480254,-70614.60095197463
8668,1086279.2406979585,86279.2406979585
